driver,latitude,longitude,speed_limit,num_lanes
woow59,40.6777954,-87.3991885,65,1
hunt,40.6828685,-82.5262467,70,3
hunt,40.6849901,-82.5245282,60,2.5
woow59,40.6862198,-87.0561887,60,2.5
woow59,40.6886817,-87.4119202,60,2.5
woow59,40.6888303,-87.0571331,60,2
woow59,40.6889043,-84.1207673,70,2
woow59,40.6897624,-84.1198288,70,2
woow59,40.6931124,-87.4187979,70,2
woow59,40.6949566,-87.4226334,70,2
hunt,40.6969084,-82.5076949,70,3
hunt,40.6987837,-84.1010475,70,3
hunt,40.6988077,-84.0974965,70,3
hunt,40.7010572,-82.5007883,70,3
hunt,40.7011273,-82.5012877,70,3.5
woow59,40.7120699,-88.0283887,70,2
woow59,40.7144572,-87.0763117,70,2
woow59,40.7150222,-88.0285293,70,1.33333333333333
hunt,40.7153966,-87.0770324,70,1.33333333333333
woow59,40.7171842,-87.0784677,70,2
hunt,40.7188081,-87.0797549,70,2
hunt,40.72106,-87.0815225,70,2
hunt,40.7215836,-87.0819512,70,2
woow59,40.7250157,-87.0842714,70,2
woow59,40.7256612,-87.0847844,70,2
sunc,40.7347189,-87.0919702,70,2
sunc,40.7395274,-87.0963006,70,2
sunc,40.7409463,-87.0980597,70,2
woow59,40.7425577,-88.0068157,70,2
woow59,40.7453955,-87.1019143,70,2
sunc,40.7471961,-87.104092,70,2
woow59,40.747772,-87.1042063,70,2
woow59,40.7610654,-87.116467,70,2
woow59,40.7643869,-87.1185831,70,2
sunc,40.7673535,-87.1208766,70,2
hunt,40.7695052,-87.1222085,70,2
sunc,40.770064,-87.1225799,70,2
sunc,40.7851353,-87.1322486,70,2
sunc,40.7901198,-87.1359903,70,2
sunc,40.7907823,-87.1360728,70,2
woow59,40.7926157,-87.9986214,70,2
hunt,40.7963889,-87.1407471,70,2
woow59,40.8020299,-87.9987867,65,2
woow59,40.802908,-87.9988134,65,2
hunt,40.8093716,-82.3703122,65,2
hunt,40.8106342,-82.3670764,65,2
woow59,40.8125268,-84.0074236,65,2
sunc,40.8140779,-87.1613736,65,2
sunc,40.8163607,-87.1623413,65,2
woow59,40.8167888,-87.4366742,65,2
woow59,40.8171338,-87.4365608,65,2
sunc,40.8176519,-87.1630382,65,2
woow59,40.8196687,-87.435849,65,2
hunt,40.8211479,-83.9938264,65,2
hunt,40.8231104,-83.9908445,65,2
woow59,40.8273668,-87.4349545,65,2
woow59,40.8308952,-83.9627052,70,2
hunt,40.8314876,-82.3132182,70,3
woow59,40.8315404,-83.9627146,70,3
woow59,40.8319294,-87.43469,70,3
hunt,40.8325185,-82.3102424,70,3
woow59,40.8331794,-87.4347088,70,2
woow59,40.8332102,-83.9642759,70,2
woow59,40.8334663,-83.9630202,70,4
woow59,40.8334663,-83.9630202,70,4
hunt,40.8395004,-82.2890245,70,3
hunt,40.8407436,-82.2854392,70,3
woow59,40.8412316,-87.1741879,70,2
hunt,40.843279,-83.9578229,70,2
hunt,40.8445803,-84.5813683,70,2
sunc,40.8447298,-87.1758967,70,2
hunt,40.8451407,-83.9554043,70,2
woow59,40.8452365,-87.1764966,70,2
hunt,40.8481202,-84.5813899,70,2
woow59,40.8482043,-87.1780328,70,2
woow59,40.8624354,-87.186493,70,2
sunc,40.8670475,-87.1894097,70,2
woow59,40.8751697,-87.1948605,70,2
woow59,40.878028,-87.1955047,70,2
hunt,40.8803828,-87.1974021,70,2
hunt,40.8828052,-84.5831847,70,2
hunt,40.8877516,-84.5978187,70,2
woow59,40.8964746,-87.4345067,70,2
woow59,40.8970963,-87.4348071,70,2
woow59,40.8978459,-87.43477,70,2
woow59,40.8991758,-87.4343707,70,2
sunc,40.903355,-87.208809,70,2
woow59,40.9100314,-87.9534287,65,2
woow59,40.9107506,-87.212127,65,2
woow59,40.9110135,-87.2126771,65,2
hunt,40.9120981,-87.2132123,65,2
woow59,40.9126496,-87.2130913,65,2
hunt,40.9143568,-87.2143661,65,2
hunt,40.9171614,-87.2157972,65,2
hunt,40.9186151,-87.216501,65,2
hunt,40.9202672,-82.1297635,70,3
hunt,40.920772,-84.6782729,70,2
woow59,40.921411,-83.8064073,65,2
woow59,40.9224135,-87.9369177,65,2
woow59,40.9224753,-83.8045757,65,2
woow59,40.9245226,-87.2177944,65,2
woow59,40.9255199,-87.2179768,65,2
sunc,40.9258203,-87.2180511,55,2
hunt,40.9289171,-82.1209386,70,3
hunt,40.9311696,-84.693942,70,2
sunc,40.93272,-87.2192864,70,2
hunt,40.9376449,-82.1029045,70,2
hunt,40.9381962,-82.101952,70,2
sunc,40.9383898,-87.2206717,70,2
hunt,40.939865,-82.1005847,70,2
hunt,40.9401992,-82.0995995,70,3
hunt,40.9402024,-82.0996417,70,3
hunt,40.9408141,-84.7083776,70,2
sunc,40.9410168,-87.2211722,70,2
woow59,40.943869,-87.2212962,70,2
woow59,40.946777,-87.2218816,70,2
hunt,40.9483088,-82.0792349,70,3
sunc,40.9488786,-87.2233791,70,2
hunt,40.9489069,-83.7682693,65,2
hunt,40.951182,-83.7652087,65,2
sunc,40.9582569,-87.2319739,65,2
woow59,40.9599984,-87.2337746,65,2
woow59,40.9621374,-87.2359607,65,2
woow59,40.9624136,-87.2362421,65,2
sunc,40.9650137,-87.2393445,65,2
sunc,40.9711514,-87.2455971,65,2
sunc,40.9747463,-91.5260811,65,2
sunc,40.9747464,-91.5260523,65,2
sunc,40.9747586,-91.5261008,65,2
sunc,40.9749863,-91.5270273,65,2
hunt,40.9759879,-83.7303666,65,2
sunc,40.9771005,-91.5264674,65,2
sunc,40.9801502,-91.5270415,65,2
sunc,40.9813606,-91.5393629,65,2
sunc,40.9813721,-91.5362788,65,2
sunc,40.9816934,-91.5404595,40,3
hunt,40.9826153,-83.7182117,65,2
sunc,40.9826262,-91.5396386,65,2
sunc,40.9831145,-91.5404667,65,2
hunt,40.9831226,-82.0390283,65,2
woow59,40.9843896,-87.9128681,65,2
sunc,40.9867461,-87.2578542,65,2
woow59,40.9900773,-87.9103361,65,2
sunc,40.9929542,-87.2621165,65,2
hunt,40.9967783,-84.800203,65,2
woow59,41.0133362,-87.2740405,65,1
woow59,41.0138789,-87.4356591,65,1
woow59,41.0138832,-87.4390967,65,1
woow59,41.0152278,-87.4498608,65,1
woow59,41.016457,-87.4495483,65,1
sunc,41.0168552,-87.2706125,65,2
woow59,41.018605,-87.4495127,65,2
hunt,41.022217,-81.9124323,70,3
hunt,41.0228724,-81.9098511,70,3
hunt,41.023559,-81.9090624,70,3
hunt,41.0248184,-81.9059236,70,2
hunt,41.0254914,-81.9027778,70,3
sunc,41.0287583,-87.2702392,70,3
hunt,41.0307054,-81.8875158,65,1.8
hunt,41.0308,-81.8836211,65,2
hunt,41.0315479,-81.7695715,65,2
hunt,41.0319697,-81.8009296,65,1.33333333333333
hunt,41.0320614,-81.7657415,65,1.66666666666667
hunt,41.0321461,-81.8133392,65,1.66666666666667
hunt,41.0329725,-81.8501413,65,1.66666666666667
hunt,41.0331292,-81.856175,65,1.66666666666667
woow59,41.0366625,-87.4495444,65,1.66666666666667
hunt,41.0391866,-81.5996698,65,2
hunt,41.0392886,-81.635101,65,1
hunt,41.0393618,-81.6390714,65,1
hunt,41.0396286,-81.6411925,60,1.66666666666667
hunt,41.0397728,-81.6497572,60,1.66666666666667
woow59,41.0398593,-87.449485,60,1.66666666666667
woow59,41.040387,-87.2701838,60,2
hunt,41.043296,-84.9390514,60,2
woow59,41.0445075,-87.2702437,60,2
hunt,41.0449146,-84.9442355,60,2
sunc,41.0463573,-87.2703326,60,2
hunt,41.0471544,-81.71347,60,2
woow59,41.0474533,-87.2703391,60,2
woow59,41.0492415,-87.2710228,60,2
woow59,41.0516869,-87.4489428,60,2
woow59,41.052616,-87.889246,60,2
woow59,41.0526864,-87.4489245,60,2
woow59,41.0526865,-87.2709051,60,2
hunt,41.061785,-81.5658877,60,1
woow59,41.066311,-83.6649385,60,3.33333333333333
woow59,41.0718199,-87.8680628,60,2
woow59,41.0718533,-87.8673487,60,2
woow59,41.0718851,-87.8673444,60,2
hunt,41.0722961,-80.7325377,60,2
hunt,41.0722991,-80.7339365,60,2
hunt,41.0724492,-80.7348325,60,2
hunt,41.0725938,-80.7351483,60,2
hunt,41.0727079,-80.7362036,60,2
hunt,41.0727321,-80.7361428,60,2
hunt,41.0727645,-80.7361387,60,2
woow59,41.0727974,-87.2708487,60,2
woow59,41.0730231,-87.8685543,60,2
hunt,41.0735231,-80.7323222,60,2
woow59,41.075403,-87.8738362,60,1.5
hunt,41.0758452,-81.406674,65,2
woow59,41.0759934,-87.2708477,65,2
woow59,41.0775038,-87.8713581,65,1
hunt,41.0780032,-80.7323811,65,1
hunt,41.078348,-81.4020908,65,2
hunt,41.0802729,-81.3995096,65,2
hunt,41.0810123,-81.398252,65,2
hunt,41.0819336,-80.7323698,65,2
woow59,41.0821208,-87.8402241,65,2
woow59,41.083057,-83.6331527,45,4
woow59,41.0842689,-87.8380306,45,2
woow59,41.0845492,-83.630532,45,2
woow59,41.0846294,-83.6352007,45,2
woow59,41.0849358,-87.2684088,45,2
woow59,41.0867401,-83.6603127,45,1
woow59,41.0875895,-87.2668813,70,2
woow59,41.0879265,-83.6603441,67.5,1.5
woow59,41.0879265,-83.6603441,67.5,1.5
woow59,41.0879339,-83.6597822,56.6666666666667,2
hunt,41.0897201,-80.732326,56.6666666666667,2
sunc,41.0915263,-87.2651661,70,2
hunt,41.0930956,-81.3836176,65,2
woow59,41.0976186,-87.2655396,65,2
hunt,41.0991036,-81.3784353,65,1.5
woow59,41.0994014,-83.6600249,70,2
hunt,41.0999481,-80.7493975,70,2
woow59,41.1003489,-83.6600202,70,2
hunt,41.1014156,-80.7640552,70,2
hunt,41.1042124,-80.7643384,70,2
hunt,41.1052373,-80.9223573,70,2
hunt,41.1055133,-80.7644748,35,2
hunt,41.1056121,-81.1189644,70,2
hunt,41.1058746,-81.1253428,70,2
hunt,41.1059192,-81.122928,70,2
hunt,41.1060208,-81.1293055,70,2
hunt,41.1061377,-81.0972257,70,2
hunt,41.1062038,-81.087985,70,2
hunt,41.1081895,-80.7656218,70,2
hunt,41.1081947,-81.3341942,70,2
hunt,41.1087331,-81.2984821,70,2
hunt,41.1100555,-80.834532,65,1.5
hunt,41.1103837,-80.8309279,66.6666666666667,1.75
hunt,41.111254,-80.8244728,70,2
woow59,41.1119772,-87.4486353,70,2
hunt,41.1131939,-80.7676189,70,2
hunt,41.1132788,-80.8409515,70,1.5
hunt,41.1140901,-80.8438924,70,1.5
woow59,41.1149275,-87.4486261,70,1.5
woow59,41.1165594,-87.2657292,70,2
hunt,41.118002,-80.7993096,70,2
woow59,41.1181899,-87.4489303,70,2
hunt,41.1185989,-80.7979267,70,3
woow59,41.1192573,-87.2657544,70,3
hunt,41.1192745,-80.7960849,70,3
hunt,41.1194658,-84.9955357,70,3
woow59,41.121712,-87.2657777,70,3
hunt,41.1232247,-80.7700681,70,3
hunt,41.1241613,-87.265771,70,3
hunt,41.1249834,-80.7525788,65,1
sunc,41.1253088,-87.2654649,70,2
hunt,41.1258171,-80.7682733,70,2
hunt,41.1259905,-85.315604,70,2
hunt,41.1260201,-85.309787,70,2
hunt,41.1270641,-87.2658035,70,2
hunt,41.1272288,-80.7684628,70,2
hunt,41.1272691,-80.7685003,70,2
woow59,41.1277241,-87.4524233,70,2
hunt,41.1282625,-87.2658214,70,2
woow59,41.1305284,-87.4537061,70,2
hunt,41.1310037,-87.2658518,70,2
hunt,41.1312861,-80.7685297,70,2
hunt,41.1337249,-83.6588073,70,2
hunt,41.1361294,-83.6609976,70,2
sunc,41.1371804,-87.2655355,70,2
hunt,41.1373922,-83.6605987,70,2
woow59,41.1387809,-87.2655597,70,2
sunc,41.1399198,-87.2655641,70,2
hunt,41.1436916,-80.8810114,70,3
hunt,41.1437936,-80.7688497,70,3
woow59,41.1442732,-87.4549969,70,3
woow59,41.1443927,-87.2643709,70,3
woow59,41.1443938,-87.2787948,70,3
woow59,41.1443953,-87.2643918,70,3
woow59,41.1444186,-87.2814027,70,3
woow59,41.1444334,-87.4549245,70,3
woow59,41.1444815,-87.2629123,70,3
woow59,41.1444863,-87.2607632,70,3
woow59,41.1445457,-87.2611264,70,3
woow59,41.1445713,-87.2598723,70,3
woow59,41.1445762,-87.2624971,70,3
woow59,41.1446032,-87.2643564,70,3
woow59,41.1446032,-87.2643564,70,3
woow59,41.1446094,-87.2643577,70,3
hunt,41.144651,-83.6586628,70,3
woow59,41.1446885,-87.259832,70,3
woow59,41.1447734,-87.4362679,70,3
woow59,41.1448401,-87.3375457,70,3
woow59,41.1448516,-87.4540007,70,2
woow59,41.1448613,-87.3354095,70,2
woow59,41.1448762,-87.3286656,70,2
woow59,41.1448812,-87.3277754,70,2
woow59,41.1449184,-87.4554528,70,2
woow59,41.1450478,-87.2591026,70,2
woow59,41.1450721,-87.2603135,70,2
woow59,41.1451282,-87.259142,70,2
woow59,41.1454402,-87.2647959,70,2
woow59,41.1454599,-87.260126,70,2
woow59,41.1457422,-87.2627652,70,2
woow59,41.1457731,-87.2615478,70,2
woow59,41.1459115,-87.2615021,70,2
sunc,41.1482181,-91.5395917,65,2
sunc,41.1501363,-87.266311,70,2
sunc,41.1509641,-91.5397119,65,2
hunt,41.1518734,-80.8937287,70,3
woow59,41.1546706,-87.2668164,70,2
woow59,41.1549171,-87.2676822,70,2
woow59,41.1558618,-87.2681142,70,2
sunc,41.1573579,-87.2689081,70,2
woow59,41.1574327,-87.2679955,70,2
sunc,41.1612755,-87.2700281,70,2
sunc,41.1615355,-87.2711061,70,2
woow59,41.1620348,-87.2713474,70,2
woow59,41.163488,-87.2707347,70,2
woow59,41.1635022,-87.2707231,70,2
woow59,41.1635123,-87.2707253,70,2
woow59,41.164339,-87.2710468,70,2
woow59,41.1647404,-87.2719255,70,2
hunt,41.166435,-80.7661067,70,2
hunt,41.1676156,-80.7668088,70,2
hunt,41.1677609,-80.7673187,70,2
hunt,41.1677972,-80.7673465,70,2
hunt,41.1679326,-80.7678652,70,2
hunt,41.1680079,-85.0931026,70,2
hunt,41.1681362,-85.0918875,70,2
hunt,41.1682202,-85.0995705,70,1.5
hunt,41.1682688,-80.767724,70,1.5
hunt,41.1683057,-85.0978773,65,1.66666666666667
hunt,41.1683655,-80.7677057,65,1.66666666666667
hunt,41.1691355,-85.4876507,65,1.66666666666667
hunt,41.1693173,-85.4932642,65,1.66666666666667
woow59,41.1696014,-87.274621,70,2
woow59,41.17263,-83.6494603,70,3.5
woow59,41.1726499,-83.6484286,70,4
woow59,41.1728572,-83.6506539,70,4
woow59,41.1728572,-83.6506539,70,4
woow59,41.1737003,-83.646707,70,4
woow59,41.1744497,-83.646926,70,4
woow59,41.1747849,-83.6480457,70,4
woow59,41.1754748,-83.6479358,70,4
woow59,41.1755029,-83.6479039,70,4
sunc,41.1815157,-87.28156,70,4
woow59,41.1822452,-83.6465967,70,4
woow59,41.1822607,-83.6478516,70,2
woow59,41.1864952,-83.6512735,70,2
woow59,41.1873914,-83.6510903,70,2
woow59,41.1873926,-83.6510671,70,2
sunc,41.1883974,-87.2844063,70,2
sunc,41.1920344,-91.5289856,65,2
sunc,41.1949289,-91.5284633,65,2
woow59,41.2030955,-87.2855919,65,2
woow59,41.204189,-87.2859695,65,2
sunc,41.2054176,-87.2861387,65,2
hunt,41.2055178,-85.7083108,65,2
hunt,41.2081215,-85.7243879,65,2
woow59,41.2084323,-87.2880853,65,2
sunc,41.209066,-87.2886633,65,2
woow59,41.2111268,-87.290348,65,2
woow59,41.2180863,-87.2951851,65,2
hunt,41.220078,-80.9564359,70,2.33333333333333
woow59,41.2207619,-87.2956633,70,2
hunt,41.2220792,-80.9593799,70,2
woow59,41.2275425,-83.6536255,70,2.66666666666667
sunc,41.2344477,-87.2953312,70,2.66666666666667
woow59,41.2379908,-87.8584446,70,2.66666666666667
sunc,41.2412342,-87.2953351,70,2.66666666666667
hunt,41.2414712,-81.0261574,70,3
hunt,41.2415697,-81.0329495,70,3
hunt,41.2416423,-81.0385811,70,3
hunt,41.2416818,-81.0212504,70,3
hunt,41.242168,-81.1322648,70,3
hunt,41.2423802,-81.1269601,70,3
hunt,41.242807,-81.0726259,70,3
woow59,41.2429338,-87.8560651,70,2
hunt,41.2456142,-81.2441662,70,3
hunt,41.2456753,-81.2500736,70,3
hunt,41.2458196,-81.2481438,70,3
hunt,41.2480365,-81.2879317,70,3
hunt,41.2493634,-83.648594,70,3
hunt,41.2511346,-81.3267287,47.5,3
hunt,41.2519209,-81.3355959,70,3
woow59,41.2530615,-87.8777969,70,3
hunt,41.2533443,-81.4232996,70,3
hunt,41.2538013,-81.4292529,70,3
woow59,41.2555903,-87.8778437,70,3
sunc,41.2564972,-87.2953791,70,3
hunt,41.2568626,-81.5400062,52.5,2.5
hunt,41.2569907,-83.6484405,52.5,2.5
woow59,41.2571639,-87.2953304,70,2
hunt,41.2573442,-81.5439143,70,3
woow59,41.2610855,-87.2954137,70,2
sunc,41.2627697,-87.2956467,70,2
hunt,41.2645229,-87.2963634,70,2
woow59,41.2649415,-87.2964691,70,2
hunt,41.267414,-81.6177818,70,3
woow59,41.2678094,-87.2973868,70,3
hunt,41.2681855,-83.647432,65,3
woow59,41.2691955,-87.2978801,70,2
woow59,41.2694279,-87.2979645,70,2
woow59,41.2698657,-87.2977186,70,2
hunt,41.2699622,-85.8897294,70,2
hunt,41.2700927,-85.8826361,60,2
hunt,41.2705866,-81.6224846,70,3
woow59,41.2722755,-87.2989796,70,2
woow59,41.2724732,-87.2986431,70,2
hunt,41.2826965,-86.0479398,60,2
sunc,41.28704,-91.1967704,60,1
woow59,41.2879646,-87.3018956,60,1
sunc,41.2885925,-91.4329276,60,1
hunt,41.2890195,-87.2941508,60,1
woow59,41.2892564,-87.3023375,60,1
woow59,41.2892905,-87.3014735,70,2
woow59,41.2892939,-87.3018471,70,2
woow59,41.2893036,-87.3011058,70,2
hunt,41.2893826,-87.3014636,70,2
sunc,41.2893833,-87.2963005,70,2
hunt,41.2894076,-87.300471,70,2
hunt,41.2894076,-87.300471,70,2
sunc,41.2894176,-87.3012642,70,2
woow59,41.2895367,-87.3024592,70,1
woow59,41.2895605,-87.3024628,70,1
woow59,41.2895634,-87.3024748,70,1
woow59,41.2895685,-87.3024691,70,1
sunc,41.2898633,-87.2960538,70,1
woow59,41.2899128,-87.3024438,70,1
woow59,41.2899434,-87.3024389,70,1
sunc,41.2900107,-91.4473123,70,1
woow59,41.2900598,-87.294212,70,1
woow59,41.290065,-87.2942222,70,1
woow59,41.2900981,-87.29421,70,1
sunc,41.2901897,-87.29433,70,1
woow59,41.2902029,-87.2943429,70,1
woow59,41.2903256,-87.2942785,70,1
woow59,41.2903381,-87.2942775,70,1
sunc,41.2903714,-87.2960263,70,1
woow59,41.2904439,-87.2945094,70,1
woow59,41.2904959,-87.2945556,70,1
woow59,41.2905041,-87.2945509,70,1
woow59,41.2905583,-87.2944654,70,1
sunc,41.2906286,-87.2943428,70,1
sunc,41.290643,-87.2943512,70,1
sunc,41.2906659,-87.2943767,70,1
sunc,41.2906717,-87.2951154,70,1
sunc,41.2906752,-87.2958929,70,1
sunc,41.2906752,-87.2958929,70,1
sunc,41.2906873,-91.5359264,70,1
woow59,41.2907098,-87.2949623,70,1
woow59,41.2907192,-87.2950031,70,1
sunc,41.2907373,-87.2943404,70,1
woow59,41.2907402,-87.2952604,70,1
sunc,41.2907418,-87.2957025,70,1
woow59,41.2907473,-87.2955044,70,1
sunc,41.2907476,-87.2938761,70,1
sunc,41.2907909,-87.2943852,70,1
sunc,41.2908052,-87.2943516,70,1
sunc,41.2908095,-87.2939092,70,1
sunc,41.2911608,-87.2955612,70,1
sunc,41.2911608,-87.2955612,70,1
sunc,41.29118,-87.2938244,70,1
sunc,41.2912728,-87.295048,70,1
sunc,41.2913031,-87.2948346,70,1
sunc,41.2924965,-91.5365248,70,1
hunt,41.2928366,-81.6741129,70,1
woow59,41.2929081,-87.3013609,70,1
hunt,41.2929799,-81.6707863,70,1
hunt,41.2929799,-81.6707863,70,1
sunc,41.2932713,-91.1966297,55,2
hunt,41.2933882,-81.6720189,55,2
hunt,41.2935604,-81.673342,55,2
hunt,41.2935951,-81.6733451,55,2
sunc,41.29363,-87.301311,70,1.5
woow59,41.2946728,-87.3009702,70,1.5
woow59,41.2956596,-87.3013778,70,2
woow59,41.2974096,-87.3009709,70,2
sunc,41.2977693,-87.3010336,70,2
hunt,41.2990844,-86.0882592,70,2
sunc,41.2994355,-87.301449,70,2
sunc,41.2999719,-87.3010797,70,2
hunt,41.3016238,-81.7031966,70,3
hunt,41.3018321,-81.7029633,70,3
hunt,41.3023608,-83.6296186,70,3
hunt,41.3025526,-83.6295056,70,3
hunt,41.3027067,-81.7086618,70,3
hunt,41.3027498,-81.707079,70,3
woow59,41.3054571,-87.8259282,65,2
hunt,41.3067645,-87.3015339,70,2
sunc,41.3131082,-87.3016688,70,2
hunt,41.3133761,-86.1454296,60,2
hunt,41.3134167,-86.1385874,60,2
sunc,41.3172056,-87.3017045,70,2
hunt,41.3182026,-87.3014107,70,2
hunt,41.3238036,-82.6037403,70,2
hunt,41.3247408,-82.5530367,70,3
hunt,41.3248331,-82.551637,70,3
hunt,41.3249144,-82.5540595,70,3
hunt,41.3252041,-82.546338,70,3
hunt,41.3255404,-82.545159,70,3
sunc,41.3262901,-87.303697,70,2
hunt,41.3277333,-83.6259638,65,3
hunt,41.3284333,-83.6259386,65,3
sunc,41.3289218,-87.3047367,65,3
hunt,41.3306654,-82.4534964,65,3
hunt,41.3315012,-82.4406247,65,3
woow59,41.3326792,-87.3058135,70,2
hunt,41.3348481,-82.3886337,70,2
woow59,41.3352641,-87.3068315,70,2
hunt,41.3366815,-82.7314658,70,2
hunt,41.3387931,-82.7488126,70,2
hunt,41.3411451,-83.6249135,65,3
hunt,41.3415662,-82.3502266,70,3
hunt,41.3425687,-87.3100959,70,3
hunt,41.3483351,-82.8266963,70,3
hunt,41.349492,-87.312833,70,3
sunc,41.3498609,-87.3129209,70,3
hunt,41.3499063,-82.8393474,70,3
hunt,41.3504526,-82.8467491,70,3
hunt,41.3514719,-82.8541277,70,3
sunc,41.35545,-87.3147896,70,2
hunt,41.3562801,-81.8840261,70,3
hunt,41.3568317,-81.8906042,70,3
sunc,41.3583247,-87.3159244,70,2
hunt,41.3614818,-86.3554444,70,2
hunt,41.3626029,-86.3726304,70,2
hunt,41.3629138,-85.0837949,70,2
sunc,41.3645901,-89.1939475,70,2
sunc,41.3646094,-89.1979202,70,2
woow59,41.3648938,-87.318935,70,2
sunc,41.3648959,-89.1450362,70,2
sunc,41.3650031,-89.1525314,70,2
sunc,41.36511,-89.1327603,67.5,2
sunc,41.3656312,-89.1167123,67.5,2
sunc,41.3664331,-91.55138,67.5,2
hunt,41.3668571,-82.9574936,67.5,2
hunt,41.3668719,-82.9575036,67.5,2
hunt,41.366879,-82.9575772,67.5,2
hunt,41.3669231,-82.9586694,67.5,2
hunt,41.3669231,-82.9586694,67.5,2
hunt,41.3670948,-82.9564764,67.5,2
woow59,41.3677219,-87.3200557,70,2
hunt,41.3677987,-85.0812584,70,1
sunc,41.3679808,-88.9455943,70,2
sunc,41.3680041,-88.9419497,70,2
sunc,41.368024,-89.0577925,70,1.33333333333333
sunc,41.3684595,-88.9024624,70,2
sunc,41.3684793,-88.8984824,70,2
sunc,41.369136,-89.1063873,65,2
sunc,41.3701677,-91.5511969,65,2
sunc,41.3703481,-89.2351902,65,2
sunc,41.370973,-89.2387415,70,2
hunt,41.3719315,-81.9760624,70,3
hunt,41.3721909,-82.2673255,70,3
hunt,41.3724402,-81.9763124,70,3
hunt,41.374475,-81.9792149,70,3
woow59,41.3747598,-83.616359,65,3.66666666666667
hunt,41.3748348,-81.9802102,70,3
woow59,41.3749994,-87.3225386,70,3
hunt,41.3755501,-82.2620565,70,3
hunt,41.3755824,-82.2626755,70,3
sunc,41.3756491,-88.6514842,70,3
sunc,41.3756901,-88.6475099,70,3
sunc,41.3757137,-88.8400045,56.6666666666667,1.5
woow59,41.3757604,-83.6163484,65,2
sunc,41.3761136,-88.8311013,70,1.66666666666667
sunc,41.3761286,-88.6280343,65,2
sunc,41.3763046,-88.6110186,65,2
sunc,41.3763731,-88.8301006,65,2
sunc,41.3764271,-88.8261451,65,2
sunc,41.3764803,-88.6020631,65,2
sunc,41.3768136,-88.5734017,65,2
hunt,41.3770745,-82.249014,70,3
sunc,41.3772263,-88.5428678,70,3
woow59,41.3775864,-87.3235611,70,3
sunc,41.3776037,-88.528067,70,3
sunc,41.3803358,-88.4373024,70,2
hunt,41.3818137,-82.0685053,70,3
hunt,41.3829574,-83.0272216,70,3
sunc,41.3835337,-87.3263104,70,2
hunt,41.3842979,-82.1012107,70,3
hunt,41.3849251,-83.0360466,70,3
hunt,41.3855773,-83.0389729,70,3
sunc,41.3859711,-89.8063668,65,2
sunc,41.3861879,-89.7102338,65,2
sunc,41.3862449,-89.7778675,65,2
sunc,41.3862623,-89.8080827,65,2
sunc,41.3863526,-89.792984,65,2
sunc,41.3865427,-89.7728483,65,2
sunc,41.3866265,-89.8156092,65,2
sunc,41.3870473,-89.7003824,70,2
sunc,41.3870706,-89.755568,65,2
sunc,41.3874764,-89.7404891,65,2
sunc,41.3878019,-89.5223841,70,2
sunc,41.3878407,-89.7349404,65,2
hunt,41.3879462,-83.0497596,65,2
hunt,41.3881847,-82.1730285,70,3
hunt,41.3883865,-82.1732054,70,3
woow59,41.3890061,-87.3260062,70,1.5
hunt,41.3890357,-82.1644885,70,1
sunc,41.3892823,-89.8368788,65,2
sunc,41.3895264,-88.4239667,65,2
hunt,41.3896731,-82.1171144,63.3333333333333,2.42857142857143
hunt,41.3901038,-82.1491355,70,3
woow59,41.3901918,-87.3254558,70,2
sunc,41.3903349,-88.4220854,70,4
sunc,41.3904225,-89.5134151,70,2
hunt,41.3910738,-86.5869099,70,2
hunt,41.3940056,-86.6001538,70,2
sunc,41.3941564,-89.5580882,70,2
sunc,41.3946885,-89.5607484,70,2
sunc,41.3949812,-89.5584501,70,2
sunc,41.3950255,-89.5597604,70,2
sunc,41.3950255,-89.5597604,70,2
sunc,41.3972672,-89.4900252,70,2
hunt,41.398086,-87.321982,70,2
sunc,41.3982596,-89.4807928,70,2
sunc,41.3984066,-89.4196902,70,2
sunc,41.3991829,-89.4161818,70,2
sunc,41.4003812,-89.4078033,70,2
sunc,41.400413,-89.4041525,70,2
sunc,41.4048421,-89.9967123,70,2
sunc,41.4049478,-89.9871471,70,2
hunt,41.4057499,-83.1273039,70,2
woow59,41.4060455,-83.6160595,70,2
hunt,41.4068164,-83.1310369,70,2
sunc,41.4078618,-88.38802,70,2
sunc,41.410139,-90.0208082,70,2
sunc,41.4123154,-90.0296574,70,2
sunc,41.4141669,-90.0586394,70,2
sunc,41.4142446,-90.0622886,70,2
sunc,41.4146038,-90.0916139,70,2
sunc,41.414794,-90.1005636,70,2
sunc,41.4160835,-87.3213248,70,1.33333333333333
woow59,41.4170155,-87.321629,70,1
hunt,41.4172572,-87.3213323,70,1
woow59,41.4177987,-87.3216621,70,1
sunc,41.4180393,-88.3699612,70,2
woow59,41.4238383,-87.3213405,70,1.25
sunc,41.4260739,-88.3556187,70,2
woow59,41.4270266,-87.3213552,70,1.5
sunc,41.4277136,-87.3213585,70,1.5
woow59,41.4286293,-87.3216245,70,1.5
sunc,41.429256,-90.1578999,70,2
woow59,41.4301107,-87.3216328,70,2
sunc,41.4304527,-88.3484865,70,2
woow59,41.431201,-87.3216363,70,2
sunc,41.4325053,-87.3215941,70,2
sunc,41.4328329,-90.1575093,70,2
hunt,41.4339744,-86.8541945,70,2
hunt,41.434029,-86.8618849,70,2
